File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF001MOG	bam	alignments	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						699044289	Ross Hardison, PennState	31e6c4a4c7fc57ecb66db13a5a3d0363	https://www.encodeproject.org/files/ENCFF001MOG/@@download/ENCFF001MOG.bam	mm9	
ENCFF001MOH	bigBed broadPeak	peaks	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE											ENCFF001YFA	179661	Ross Hardison, PennState	c5e6d1f5cd3660215898a69ef832048e	https://www.encodeproject.org/files/ENCFF001MOH/@@download/ENCFF001MOH.bigBed	mm9	
ENCFF001MOI	fastq	reads	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1		single-ended				607479209	Ross Hardison, PennState	03208b484979faeebc8888ef15c6f8cb	https://www.encodeproject.org/files/ENCFF001MOI/@@download/ENCFF001MOI.fastq.gz		Genome Analyzer IIx
ENCFF001MOJ	bigBed broadPeak	peaks	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1					ENCFF001YFB	68473	Ross Hardison, PennState	bea2622d0b39d0536e4b23e7ebdef9bb	https://www.encodeproject.org/files/ENCFF001MOJ/@@download/ENCFF001MOJ.bigBed	mm9	
ENCFF001MOK	bigBed broadPeak	peaks	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1					ENCFF001YFC	216982	Ross Hardison, PennState	90f0b7d08c932b55c4ed1ad3c7a0edcb	https://www.encodeproject.org/files/ENCFF001MOK/@@download/ENCFF001MOK.bigBed	mm9	
ENCFF001MOL	bigWig	signal	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						1368092324	Ross Hardison, PennState	aae34ec4e7ec0f60ce072b61ae1b2fba	https://www.encodeproject.org/files/ENCFF001MOL/@@download/ENCFF001MOL.bigWig	mm9	
ENCFF001MON	bigWig	signal	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						1552492611	Ross Hardison, PennState	0b387dec2bec27dfb39ab125378fb304	https://www.encodeproject.org/files/ENCFF001MON/@@download/ENCFF001MON.bigWig	mm9	
ENCFF001MOO	bigWig	signal	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE												2612166562	Ross Hardison, PennState	c6b8582ab304fca82aa1f5611159111c	https://www.encodeproject.org/files/ENCFF001MOO/@@download/ENCFF001MOO.bigWig	mm9	
ENCFF001MOP	fastq	reads	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1		single-ended				598855193	Ross Hardison, PennState	e83b2b76f35ed6c0574e5a7ae07a6a99	https://www.encodeproject.org/files/ENCFF001MOP/@@download/ENCFF001MOP.fastq.gz		Genome Analyzer IIx
ENCFF001YFA	bed broadPeak	peaks	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE												68791	Ross Hardison, PennState	fa1932b0fd15ca38c6c1022564faefe1	https://www.encodeproject.org/files/ENCFF001YFA/@@download/ENCFF001YFA.bed.gz	mm9	
ENCFF001YFB	bed broadPeak	peaks	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						16749	Ross Hardison, PennState	05950aefda89deec473b3282a62188be	https://www.encodeproject.org/files/ENCFF001YFB/@@download/ENCFF001YFB.bed.gz	mm9	
ENCFF001YFC	bed broadPeak	peaks	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						93335	Ross Hardison, PennState	07a171d28430b1b3805293194352d642	https://www.encodeproject.org/files/ENCFF001YFC/@@download/ENCFF001YFC.bed.gz	mm9	
ENCFF001MSR	bam	alignments	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						855381825	Ross Hardison, PennState	88db0a4233d4152742a90d42dfb7c900	https://www.encodeproject.org/files/ENCFF001MSR/@@download/ENCFF001MSR.bam	mm9	
ENCFF001MSS	bam	alignments	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						651776919	Ross Hardison, PennState	b416e831c3f55da5f8323f64b42647cd	https://www.encodeproject.org/files/ENCFF001MSS/@@download/ENCFF001MSS.bam	mm9	
ENCFF001MST	bam	alignments	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	3	1						903803568	Ross Hardison, PennState	e96ca67fc1416395167882e9741c39eb	https://www.encodeproject.org/files/ENCFF001MST/@@download/ENCFF001MST.bam	mm9	
ENCFF001MSU	bigBed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE											ENCFF001YFY	203306	Ross Hardison, PennState	cb9e091aac4a56a364848109989b6117	https://www.encodeproject.org/files/ENCFF001MSU/@@download/ENCFF001MSU.bigBed	mm9	
ENCFF001MSV	fastq	reads	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1		single-ended				672292682	Ross Hardison, PennState	4ce38cf1ae9c5e5fb411592cd025479a	https://www.encodeproject.org/files/ENCFF001MSV/@@download/ENCFF001MSV.fastq.gz		Genome Analyzer IIx
ENCFF001MSX	fastq	reads	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1		single-ended				558797102	Ross Hardison, PennState	c71e503a65e500f1e10bcabf977170fd	https://www.encodeproject.org/files/ENCFF001MSX/@@download/ENCFF001MSX.fastq.gz		Genome Analyzer IIx
ENCFF001MSY	bigBed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1					ENCFF001YFZ	182751	Ross Hardison, PennState	ec103aa7fea7efdcd5ae9c4b5f6b2363	https://www.encodeproject.org/files/ENCFF001MSY/@@download/ENCFF001MSY.bigBed	mm9	
ENCFF001MSZ	bigBed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1					ENCFF001YGA	123626	Ross Hardison, PennState	eb90534ddc8971edf93f5dd4ffa99dd5	https://www.encodeproject.org/files/ENCFF001MSZ/@@download/ENCFF001MSZ.bigBed	mm9	
ENCFF001MTA	bigBed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	3	1					ENCFF001YGB	114710	Ross Hardison, PennState	011a62e71490d921b3b93dec02766fa9	https://www.encodeproject.org/files/ENCFF001MTA/@@download/ENCFF001MTA.bigBed	mm9	
ENCFF001MTB	bigWig	signal	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						1339051693	Ross Hardison, PennState	54722071ab74c8b9c9c964ee183177ac	https://www.encodeproject.org/files/ENCFF001MTB/@@download/ENCFF001MTB.bigWig	mm9	
ENCFF001MTC	bigWig	signal	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						1016254894	Ross Hardison, PennState	a66420897156cd8846e4e8a748e7961c	https://www.encodeproject.org/files/ENCFF001MTC/@@download/ENCFF001MTC.bigWig	mm9	
ENCFF001MTD	bigWig	signal	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	3	1						2155159371	Ross Hardison, PennState	37be3b4b1b58fce322245f1e6788e6c7	https://www.encodeproject.org/files/ENCFF001MTD/@@download/ENCFF001MTD.bigWig	mm9	
ENCFF001MTE	fastq	reads	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	3	1		single-ended				757932126	Ross Hardison, PennState	4351f9ccd2005630d560b7bb33d153ec	https://www.encodeproject.org/files/ENCFF001MTE/@@download/ENCFF001MTE.fastq.gz		Genome Analyzer IIx
ENCFF001MTF	bigWig	signal	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE												5005431295	Ross Hardison, PennState	f7aca7d79fa7ed23bcff16f490472d37	https://www.encodeproject.org/files/ENCFF001MTF/@@download/ENCFF001MTF.bigWig	mm9	
ENCFF001YFY	bed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE												93171	Ross Hardison, PennState	b053e22347759caa8b5fba90e12d4096	https://www.encodeproject.org/files/ENCFF001YFY/@@download/ENCFF001YFY.bed.gz	mm9	
ENCFF001YFZ	bed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						69681	Ross Hardison, PennState	0009f1dee7b3fddb061d658319f98ab8	https://www.encodeproject.org/files/ENCFF001YFZ/@@download/ENCFF001YFZ.bed.gz	mm9	
ENCFF001YGA	bed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						51409	Ross Hardison, PennState	a8cab9c6ed4244ccce3dd15bd0f257ff	https://www.encodeproject.org/files/ENCFF001YGA/@@download/ENCFF001YGA.bed.gz	mm9	
ENCFF001YGB	bed broadPeak	peaks	ENCSR000DIF	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	3	1						33142	Ross Hardison, PennState	80dfb3aec259405a3001df9cc063dd9c	https://www.encodeproject.org/files/ENCFF001YGB/@@download/ENCFF001YGB.bed.gz	mm9	
ENCFF001MOW	bam	alignments	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						829407021	Ross Hardison, PennState	58040ef0e8ffe759853a9c12d65079c4	https://www.encodeproject.org/files/ENCFF001MOW/@@download/ENCFF001MOW.bam	mm9	
ENCFF001MOX	bam	alignments	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						896720299	Ross Hardison, PennState	2d13c2efc363be94c686c560c7d93178	https://www.encodeproject.org/files/ENCFF001MOX/@@download/ENCFF001MOX.bam	mm9	
ENCFF001MOY	bigBed broadPeak	peaks	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE											ENCFF001YFD	714620	Ross Hardison, PennState	25a83e0de0050c40140f026af413cafc	https://www.encodeproject.org/files/ENCFF001MOY/@@download/ENCFF001MOY.bigBed	mm9	
ENCFF001MOZ	fastq	reads	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1		single-ended				656384502	Ross Hardison, PennState	bfb161fce38c72de2613b2fbb270215a	https://www.encodeproject.org/files/ENCFF001MOZ/@@download/ENCFF001MOZ.fastq.gz		Genome Analyzer IIx
ENCFF001MPA	bigBed broadPeak	peaks	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1					ENCFF001YFE	1706252	Ross Hardison, PennState	8df6f1f72008831d7f830476fbc5c40d	https://www.encodeproject.org/files/ENCFF001MPA/@@download/ENCFF001MPA.bigBed	mm9	
ENCFF001MPB	bigBed broadPeak	peaks	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1					ENCFF001YFF	520211	Ross Hardison, PennState	0a6307aafe12baf8e9c227a9504a4339	https://www.encodeproject.org/files/ENCFF001MPB/@@download/ENCFF001MPB.bigBed	mm9	
ENCFF001MPC	bigWig	signal	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						2317699789	Ross Hardison, PennState	122acd32cb5f5d704bcf587189ea2fca	https://www.encodeproject.org/files/ENCFF001MPC/@@download/ENCFF001MPC.bigWig	mm9	
ENCFF001MPD	bigWig	signal	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						2789862133	Ross Hardison, PennState	7678396218ca6d5703d4a1e5d2de22e9	https://www.encodeproject.org/files/ENCFF001MPD/@@download/ENCFF001MPD.bigWig	mm9	
ENCFF001MPE	fastq	reads	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1		single-ended				756936913	Ross Hardison, PennState	b775d7cede438636de04c28dd1105d5b	https://www.encodeproject.org/files/ENCFF001MPE/@@download/ENCFF001MPE.fastq.gz		Genome Analyzer IIx
ENCFF001MPF	bigWig	signal	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE												4388332479	Ross Hardison, PennState	b38ba86773f35c42810db72c095ef328	https://www.encodeproject.org/files/ENCFF001MPF/@@download/ENCFF001MPF.bigWig	mm9	
ENCFF001YFD	bed broadPeak	peaks	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE												435407	Ross Hardison, PennState	5d1618a7703ec902942e8c2e6ed73677	https://www.encodeproject.org/files/ENCFF001YFD/@@download/ENCFF001YFD.bed.gz	mm9	
ENCFF001YFE	bed broadPeak	peaks	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						1112507	Ross Hardison, PennState	d1aee42fbf4876a5afabb5c3ae428057	https://www.encodeproject.org/files/ENCFF001YFE/@@download/ENCFF001YFE.bed.gz	mm9	
ENCFF001YFF	bed broadPeak	peaks	ENCSR000DIG	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					POLR2AphosphoS5-mouse	ENCAB000AOE	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						215721	Ross Hardison, PennState	cd17516a819ef7f30b2e7cf12693fb68	https://www.encodeproject.org/files/ENCFF001YFF/@@download/ENCFF001YFF.bed.gz	mm9	
ENCFF001MMY	bam	alignments	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	1	1						1795196070	Ross Hardison, PennState	24a34c8ad88b4e4478b3fc26b6514d06	https://www.encodeproject.org/files/ENCFF001MMY/@@download/ENCFF001MMY.bam	mm9	
ENCFF001MMZ	bigBed broadPeak	peaks	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE											ENCFF001YEQ	243579	Ross Hardison, PennState	a13a2db1bc58a5cabb57ae18338f5506	https://www.encodeproject.org/files/ENCFF001MMZ/@@download/ENCFF001MMZ.bigBed	mm9	
ENCFF001MNA	bam	alignments	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	2	1						6475020464	Ross Hardison, PennState	b7c19a32e6fe1993793c2e524df79f5b	https://www.encodeproject.org/files/ENCFF001MNA/@@download/ENCFF001MNA.bam	mm9	
ENCFF001MNB	bam	alignments	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	3	1						5587631339	Ross Hardison, PennState	e56be5dc3d6b7308e482d6d4da1d5ca6	https://www.encodeproject.org/files/ENCFF001MNB/@@download/ENCFF001MNB.bam	mm9	
ENCFF001MNC	fastq	reads	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	1	1		single-ended				1419494061	Ross Hardison, PennState	e9eb3ca9cd8b04af4776e4d11a5691c1	https://www.encodeproject.org/files/ENCFF001MNC/@@download/ENCFF001MNC.fastq.gz		Genome Analyzer IIx
ENCFF001MND	bigBed broadPeak	peaks	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	1	1					ENCFF001YER	173061	Ross Hardison, PennState	28ae39bf2df11078d79853e03d8eeb23	https://www.encodeproject.org/files/ENCFF001MND/@@download/ENCFF001MND.bigBed	mm9	
ENCFF001MNE	bigBed broadPeak	peaks	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	2	1					ENCFF001YES	213757	Ross Hardison, PennState	773f54eb9ff2815bffa199b96283c158	https://www.encodeproject.org/files/ENCFF001MNE/@@download/ENCFF001MNE.bigBed	mm9	
ENCFF001MNF	bigBed broadPeak	peaks	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	3	1					ENCFF001YET	245440	Ross Hardison, PennState	338d55c3245a2f23e01cbfc2f991b387	https://www.encodeproject.org/files/ENCFF001MNF/@@download/ENCFF001MNF.bigBed	mm9	
ENCFF001MNG	bigWig	signal	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	1	1						4662733362	Ross Hardison, PennState	7bfb7c156606b8920636821dd14269f6	https://www.encodeproject.org/files/ENCFF001MNG/@@download/ENCFF001MNG.bigWig	mm9	
ENCFF001MNH	bigWig	signal	ENCSR000DIB	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					TAL1-mouse	ENCAB000ALO	DNA		see document	see document		2012-02-13	ENCODE		see document		14.5 day	2	1						5986041951	Ross Hardison, PennState	79e3930e0dfc09991678bca9421e9900	https://www.encodeproject.org/files/ENCFF001MNH/@@download/ENCFF001MNH.bigWig	mm9	
